date,litecoin,bitcoin,monero,stellar,tether,nem,ethereum,steem,waves,neo,zcash,komodo,nano,iota,eos,cryptocom,bitcoincash,ox,loopring,kybernetwork,cardano,powerledger,cryptonex,nebulastoken,nuls,gifto,biboxtoken,polymathnetwork,truechain,ontology,ren,ravencoin,loomnetwork,educare,mixin,nexo,nkn,vechain,seele,insightchain,bhpcoin,cryptocomcoin,grin,riftoken,oceanprotocol,unussedleo,silverway,ftxtoken,algorand,coinmeet
20190111,32.3276,3687.37,45.8048,0.107332,1.02332,0.058317,127.548,0.262762,2.5959,7.94622,56.2828,0.670755,0.904153,0.315375,2.41693,2.3215,131.669,0.286912,0.040863,0.145659,0.044147,0.07209,1.08029,0.540536,0.394951,0.023639,0.139648,0.12153,0.242369,0.639593,0.019393,0.012656,0.043071,0.009993,94.8241,0.067428,0.027736,0.004006,0.003223,0.275002,,0.017596,,,,,,,,
20190112,32.3844,3661.3,45.0078,0.106764,1.02088,0.057357,125.967,0.271112,2.59552,7.75199,56.1693,0.671375,0.886138,0.313771,2.4274,2.28027,134.381,0.283489,0.040268,0.143111,0.043704,0.072404,1.07421,0.554413,0.390405,0.023517,0.132057,0.130636,0.240805,0.618352,0.019104,0.012671,0.043122,0.010026,94.8007,0.069336,0.027152,0.00402,0.003254,0.275039,,0.017257,,,,,,,,
20190113,30.3329,3552.95,43.1104,0.103609,1.02009,0.054842,116.898,0.250977,2.66951,7.21538,53.0014,0.635713,0.830597,0.294612,2.26017,2.13618,126.35,0.270002,0.038527,0.13147,0.040241,0.067838,1.04326,0.521634,0.372995,0.021954,0.130049,0.117485,0.226052,0.574982,0.017941,0.011832,0.040787,0.010296,92.2928,0.063579,0.025003,0.003785,0.003257,0.276906,,0.016561,,,,,,,,
20190114,32.3582,3706.05,45.9146,0.109649,1.02086,0.058036,129.069,0.265636,2.74598,7.9627,56.2702,0.669875,0.871781,0.30958,2.47906,2.27457,133.98,0.286956,0.041287,0.138911,0.044059,0.076104,1.08093,0.546169,0.387882,0.023558,0.135002,0.121414,0.230987,0.611438,0.019012,0.012695,0.043955,0.010201,99.1526,0.070496,0.024845,0.004043,0.0033,0.285515,,0.01596,,,,,,,,
20190115,31.5071,3630.68,44.9506,0.105685,1.02056,0.056211,122.033,0.266069,2.5994,7.62223,54.0345,0.642193,0.852371,0.304561,2.40358,2.23775,128.48,0.283739,0.041333,0.134867,0.04281,0.07428,1.07348,0.530899,0.375765,0.031028,0.131105,0.117707,0.22327,0.590946,0.018391,0.01202,0.043291,0.009079,95.9287,0.068716,0.025038,0.003929,0.003257,0.29034,,0.015388,,,,,,,,
20190116,31.8234,3655.01,46.1814,0.106891,1.01852,0.056755,123.547,0.313017,2.59532,7.73602,53.2763,0.689441,0.881148,0.305791,2.44748,2.23466,129.169,0.299619,0.049242,0.135404,0.044777,0.093149,1.07974,0.554745,0.389328,0.033326,0.129054,0.121907,0.230476,0.625577,0.018811,0.012506,0.045826,0.008928,97.2231,0.067461,0.024703,0.003994,0.003238,0.281908,,0.015153,,,,,,,,
20190117,31.8887,3678.56,45.6536,0.108461,1.01749,0.057213,123.742,0.342187,2.6164,7.85004,54.6734,0.698182,0.893148,0.314669,2.5154,2.30688,131.055,0.305608,0.058103,0.14296,0.045318,0.112739,1.08968,0.577398,0.414553,0.03108,0.139941,0.122201,0.22722,0.626477,0.019725,0.012885,0.046591,0.008998,100.056,0.067253,0.02651,0.004262,0.003166,0.292092,,0.015303,,,,,,,,
20190118,31.3115,3657.84,45.1258,0.106821,1.01725,0.056908,121.01,0.38726,2.55252,7.71176,53.4907,0.659524,0.879963,0.313526,2.46968,2.30381,128.457,0.293215,0.062944,0.139869,0.044316,0.104249,1.06999,0.57271,0.407493,0.028244,0.12468,0.119805,0.228616,0.608001,0.019196,0.012653,0.045311,0.008687,100.504,0.065487,0.025196,0.004076,0.003142,0.28697,,0.014902,,,,,,,,
20190119,32.5507,3728.57,46.2196,0.108304,1.01678,0.057758,124.519,0.385513,2.60333,8.07952,54.651,0.700463,0.897389,0.316666,2.48689,2.4013,130.204,0.300225,0.069249,0.147571,0.04575,0.116399,1.10061,0.590589,0.424287,0.029029,0.130994,0.122946,0.230651,0.621395,0.020445,0.012813,0.047087,0.008303,104.076,0.065099,0.025427,0.004138,0.003298,0.29133,,0.014906,,,,,,,,
20190120,31.1764,3601.01,44.1131,0.104702,1.01715,0.055942,119.475,0.374011,2.54093,7.59153,53.1087,0.655503,0.871554,0.301867,2.36735,2.26772,123.886,0.286408,0.068019,0.136816,0.043477,0.113513,1.06507,0.550688,0.401187,0.027332,0.125036,0.120148,0.222375,0.598911,0.018922,0.012197,0.0443,0.008198,99.6759,0.061241,0.025728,0.004012,0.003141,0.290986,,0.014354,,,,,,,,
20190121,31.2129,3576.03,44.5773,0.10338,1.01338,0.055968,117.158,0.394776,2.537,7.57873,52.6417,0.648869,0.884024,0.302296,2.35315,2.23227,122.83,0.281734,0.069157,0.135862,0.042937,0.106624,1.0677,0.558425,0.39688,0.028954,0.125123,0.11988,0.223044,0.585009,0.018673,0.012373,0.044596,0.008008,116.679,0.060223,0.024235,0.00413,0.00312,0.292144,,0.01383,,,,,,,,
20190122,31.6844,3604.58,45.9206,0.104103,1.00904,0.056353,118.748,0.4041,2.78577,7.7061,52.7582,0.663147,0.890481,0.307704,2.44788,2.2202,128.44,0.288504,0.103905,0.136971,0.043578,0.101339,1.08088,0.563124,0.40446,0.028435,0.126736,0.121242,0.244998,0.605992,0.01904,0.014259,0.045044,0.008186,117.876,0.062559,0.02366,0.004568,0.002937,0.293945,,0.013503,,,,,,,,
20190123,32.002,3585.12,44.8805,0.102576,1.0083,0.055676,117.453,0.403086,3.05182,7.57654,52.5673,0.664597,0.963347,0.297192,2.4401,2.24318,132.32,0.299521,0.085669,0.136946,0.0429,0.098276,1.07999,0.557867,0.401081,0.027575,0.12584,0.123145,0.23607,0.59723,0.018609,0.013483,0.045746,0.008104,113.432,0.059321,0.023104,0.004391,0.003172,0.303161,,0.013323,,,,,,,,
20190124,32.7761,3600.87,45.783,0.10221,1.00854,0.056152,117.363,0.373996,2.74616,7.73811,53.4862,0.669069,0.970258,0.296257,2.45326,2.22738,129.397,0.302223,0.080563,0.139484,0.043027,0.095115,1.08046,0.559687,0.420425,0.028415,0.12707,0.122187,0.233095,0.598279,0.019267,0.0133,0.046785,0.007876,103.437,0.058542,0.02249,0.00441,0.003313,0.30046,,0.013039,,,,,,,,
20190125,32.9818,3599.77,46.8893,0.101741,1.01052,0.055549,116.378,0.353975,2.81078,7.59125,52.7805,0.700825,1.00679,0.289837,2.45465,2.2298,128.37,0.290827,0.07715,0.13903,0.042691,0.092526,1.06748,0.553178,0.49822,0.02913,0.13355,0.120175,0.228716,0.616777,0.019089,0.012953,0.045723,0.008364,108.54,0.06083,0.022209,0.004347,0.003132,0.298702,,0.013515,,,,,,,,
20190126,33.1505,3602.46,45.7306,0.100014,1.00926,0.054662,116.489,0.339531,2.7045,7.53424,52.3396,0.684495,0.986502,0.286681,2.4359,2.24405,127.14,0.290199,0.072996,0.138182,0.042649,0.091267,1.06373,0.54524,0.465039,0.028555,0.132669,0.118547,0.230395,0.613176,0.021151,0.012907,0.045318,0.008273,101.018,0.060777,0.021447,0.004377,0.003206,0.29837,,0.01375,,,,,,,,
20190127,32.5928,3583.97,46.5754,0.096316,1.00872,0.052715,113.405,0.319995,2.69951,7.41932,51.535,0.685123,0.917955,0.276022,2.37646,2.17789,122.901,0.275216,0.068405,0.132233,0.041168,0.084994,1.04541,0.565581,0.425026,0.027007,0.129598,0.115608,0.228901,0.603862,0.019131,0.012353,0.042922,0.008356,98.9823,0.058257,0.021948,0.004165,0.00337,0.301666,,0.013692,,,,,,,,
20190128,31.1993,3470.45,43.5892,0.087904,1.00883,0.04804,106.59,0.298166,2.88711,6.98377,49.364,0.6321,0.900257,0.257315,2.25032,2.01807,112.496,0.261164,0.05949,0.120704,0.038772,0.079882,1.03442,0.535474,0.396016,0.024985,0.125987,0.103046,0.217838,0.562218,0.017831,0.011767,0.039714,0.008268,96.0736,0.056013,0.021144,0.003934,0.002985,0.294354,,0.012312,,,,,,,,
20190129,31.0971,3448.12,43.7101,0.083923,1.00944,0.047115,105.598,0.291966,2.96096,7.05285,48.8299,0.61714,0.86261,0.254747,2.27621,1.98743,111.09,0.25351,0.059766,0.117618,0.038251,0.082848,0.979904,0.526835,0.413723,0.025424,0.125089,0.099842,0.216502,0.54709,0.018666,0.011544,0.039211,0.007641,93.2076,0.054335,0.021849,0.003906,0.002954,0.294352,,0.012913,,,,,,,,
20190130,31.931,3486.18,44.2646,0.085634,1.00719,0.047139,108.908,0.296055,2.89319,7.11183,49.7321,0.643573,0.880915,0.263197,2.33801,2.0556,118.381,0.260106,0.05941,0.121352,0.039656,0.08259,0.992837,0.532638,0.414994,0.025283,0.126385,0.102785,0.21888,0.555713,0.018834,0.011955,0.041645,0.007752,93.9592,0.055171,0.02391,0.004038,0.003077,0.29607,,0.013116,,,,,,,,
20190131,31.6522,3457.79,43.6641,0.082631,1.00649,0.040334,107.061,0.278459,2.79508,6.93158,49.001,0.6222,0.845482,0.258374,2.32061,1.97556,114.81,0.250072,0.055044,0.117074,0.038374,0.078254,1.00179,0.523357,0.387025,0.024218,0.124403,0.094377,0.21626,0.53612,0.018021,0.010923,0.038478,0.007371,93.9236,0.055415,0.024131,0.003909,0.002887,0.289608,,0.012958,,,,,,,,
20190201,32.8271,3487.95,43.7229,0.08358,1.00631,0.040987,107.61,0.273954,2.73246,7.03251,48.7524,0.648153,0.859926,0.259068,2.34019,1.97667,116.557,0.248292,0.057745,0.118364,0.038678,0.078265,1.0024,0.528222,0.406398,0.024318,0.123001,0.093322,0.215882,0.544251,0.017696,0.011032,0.039045,0.007741,94.0704,0.054605,0.024719,0.003928,0.003139,0.288595,,0.012628,,,,,,,,
20190202,34.3948,3521.06,43.3876,0.08309,1.0027,0.041045,110.43,0.284052,2.7212,7.22991,49.4086,0.659164,0.828668,0.258215,2.4312,1.99844,121.791,0.251726,0.056983,0.119625,0.039317,0.081433,1.0063,0.530767,0.411476,0.024895,0.122894,0.09367,0.22317,0.552761,0.017956,0.01105,0.039022,0.007851,95.1996,0.066665,0.023785,0.003952,0.003018,0.285902,,0.012597,,,,,,,,
20190203,33.4393,3464.01,42.9038,0.081347,1.00005,0.039265,107.493,0.298706,2.81634,7.02271,48.3499,0.641819,0.814508,0.249461,2.37557,1.95464,118.828,0.242687,0.056396,0.116957,0.038029,0.079092,0.995917,0.506046,0.392342,0.0241,0.12004,0.091221,0.217366,0.537689,0.017465,0.010698,0.039748,0.007715,94.8243,0.065931,0.02314,0.003864,0.002993,0.283962,,0.012809,,,,,,,,
20190204,34.1086,3459.15,42.7967,0.07973,0.999826,0.038755,107.822,0.289549,2.72231,7.08606,48.4898,0.648521,0.803908,0.252628,2.40035,1.99517,119.125,0.237977,0.05513,0.117857,0.037857,0.078869,0.994886,0.515571,0.390907,0.023537,0.121834,0.089549,0.214943,0.535084,0.017434,0.010207,0.041625,0.007669,95.6313,0.057452,0.025051,0.003827,0.003039,0.286021,,0.012556,,,,,,,,
20190205,34.2566,3466.36,43.3361,0.077882,0.999532,0.036265,107.444,0.273705,2.66252,7.07142,48.325,0.616787,0.780204,0.249571,2.38858,1.98521,117.711,0.235646,0.053886,0.115846,0.037896,0.078426,0.98921,0.517384,0.378995,0.023112,0.123437,0.086473,0.220492,0.52803,0.016349,0.009998,0.039971,0.007705,96.2871,0.0595,0.027074,0.003786,0.002857,0.288107,,0.012426,,,,,,,,
20190206,32.933,3413.77,43.1436,0.074387,1.001,0.035005,104.919,0.265175,2.50876,6.86091,46.4689,0.591363,0.763436,0.243704,2.34948,1.88195,115.334,0.220702,0.051325,0.116956,0.036663,0.074342,0.97508,0.505729,0.370454,0.023069,0.123586,0.082631,0.21466,0.515018,0.015982,0.010251,0.0395,0.007494,94.3735,0.055538,0.025677,0.003637,0.002711,0.28358,,0.01225,,,,,,,,
20190207,33.2224,3399.47,43.2121,0.074688,1.00108,0.037563,104.535,0.274851,2.50033,6.92129,46.8216,0.592761,0.766554,0.254377,2.34549,1.95305,115.15,0.231396,0.051812,0.119533,0.036396,0.075514,0.975132,0.511752,0.376523,0.023462,0.119653,0.087208,0.221071,0.518084,0.015958,0.010251,0.039824,0.007065,94.1708,0.053575,0.029619,0.003694,0.002646,0.283664,,0.012133,,,,,,,,
20190208,43.4647,3666.78,48.1167,0.081224,1.00194,0.039833,119.268,0.291944,2.64957,7.60288,50.0487,0.645764,0.856788,0.27916,2.72047,2.09894,130.862,0.249405,0.055106,0.127712,0.040751,0.083189,1.06388,0.548717,0.399955,0.027105,0.128057,0.092963,0.236631,0.563916,0.017559,0.011006,0.041753,0.007831,102.516,0.059178,0.028852,0.003966,0.003042,0.287519,,0.01286,,,,,,,,
20190209,44.7903,3671.2,48.5557,0.080808,1.00029,0.039952,119.431,0.290541,2.60153,7.66361,50.3278,0.637046,0.840153,0.276824,2.78197,2.13398,128.642,0.247854,0.05455,0.128902,0.041058,0.081858,1.05174,0.543861,0.408793,0.028195,0.129701,0.091846,0.235396,0.578419,0.017528,0.011593,0.041698,0.007653,105.95,0.060014,0.02777,0.004006,0.00311,0.290649,,0.012935,,,,,,,,
20190210,46.8274,3690.19,49.8277,0.080393,1.00422,0.040109,124.806,0.297785,2.72423,7.96059,50.8927,0.653765,0.835568,0.279849,2.83895,2.14577,127.587,0.250518,0.055287,0.141483,0.04283,0.083454,1.06571,0.534551,0.41181,0.028108,0.134016,0.090224,0.236268,0.587507,0.017779,0.01128,0.0424,0.007546,104.957,0.062495,0.02788,0.004044,0.003171,0.292234,,0.012816,,,,,,,,
20190211,43.1825,3648.43,48.2709,0.077595,1.00316,0.039283,121.298,0.291751,2.87171,8.12866,51.282,0.689618,0.807298,0.268644,2.75845,2.11685,122.512,0.242763,0.053827,0.135794,0.041733,0.083881,1.05105,0.546943,0.403537,0.027213,0.134448,0.08789,0.235033,0.581001,0.016857,0.010753,0.041265,0.007565,108.242,0.061683,0.028006,0.003909,0.003287,0.293502,,0.012556,,,,,,,,
20190212,43.9286,3653.53,49.052,0.077616,1.00398,0.039138,122.572,0.289375,2.85106,8.24964,53.5948,0.771917,0.877479,0.274751,2.94736,2.11441,123.446,0.237286,0.053773,0.132669,0.041751,0.082681,1.04561,0.54508,0.402183,0.02729,0.131239,0.089679,0.233554,0.580775,0.016513,0.010714,0.040562,0.007548,118.593,0.061852,0.02724,0.003924,0.003408,0.291279,,0.01258,,,,,,,,
20190213,41.9976,3632.07,49.3301,0.07699,1.00397,0.04085,122.554,0.291551,2.75171,8.30349,52.7721,0.803791,0.855427,0.270552,2.87623,2.06589,123.152,0.233417,0.053468,0.131184,0.041118,0.082634,1.035,0.540528,0.404848,0.026778,0.131867,0.087844,0.235001,0.579721,0.016321,0.010464,0.040479,0.006945,120.429,0.063379,0.031743,0.003876,0.003155,0.292073,,0.012291,,,,,,,,
20190214,41.6405,3616.88,46.8621,0.076635,1.00648,0.042446,121.39,0.296669,2.66298,7.95024,51.8016,0.766707,0.830455,0.26878,2.75095,2.07953,121.65,0.227937,0.060041,0.130203,0.04054,0.084144,1.03772,0.535515,0.407205,0.026463,0.129974,0.086582,0.232096,0.570682,0.016486,0.010443,0.040457,0.006793,114.865,0.061263,0.028619,0.003882,0.003265,0.290068,,0.012373,5.26876,,,,,,,
20190215,42.6997,3620.81,47.4383,0.079276,1.00344,0.04163,122.1,0.308936,2.6675,8.1347,51.3355,0.74324,0.838324,0.272235,2.80131,2.60322,121.962,0.227542,0.054983,0.130618,0.0406,0.085306,1.04613,0.548992,0.4031,0.026984,0.12784,0.086408,0.224762,0.675509,0.016245,0.010529,0.04068,0.006947,114.685,0.062267,0.027776,0.003937,0.003331,0.286323,,0.012416,5.05212,,,,,,,
20190216,43.5948,3629.79,46.916,0.078421,1.00326,0.041751,123.26,0.330522,2.6209,7.96446,51.7572,0.759043,0.841101,0.274927,2.81752,2.63987,122.361,0.232061,0.054831,0.148395,0.041026,0.089018,1.04799,0.565051,0.404754,0.027243,0.131118,0.088405,0.233058,0.629809,0.016398,0.010288,0.041848,0.007652,119.055,0.062613,0.027944,0.004125,0.003211,0.282396,,0.012399,5.06219,,,,,,,
20190217,43.9284,3673.84,48.0688,0.079608,1.00096,0.041873,133.599,0.32095,2.61817,8.38817,51.9817,0.85192,0.857893,0.277779,2.8822,2.62047,124.686,0.241034,0.055768,0.14422,0.041452,0.102899,1.06448,0.582282,0.421662,0.028568,0.12933,0.093606,0.238034,0.645875,0.017243,0.010548,0.043058,0.007374,124.773,0.064534,0.030214,0.004116,0.003278,0.283451,,0.012391,4.8298,,,,,,,
20190218,48.0432,3915.71,51.6932,0.083691,1.00545,0.042741,146.098,0.333556,2.74616,8.85389,54.9451,0.990201,0.906443,0.304982,3.4693,2.85619,144.406,0.253907,0.058174,0.153123,0.045605,0.100337,1.12593,0.615544,0.437703,0.031933,0.139789,0.095442,0.242612,0.680919,0.017835,0.010941,0.045041,0.007693,142.462,0.070062,0.032127,0.004374,0.003423,0.287755,,0.013077,4.94807,,,,,,,
20190219,47.8647,3947.09,52.3274,0.089982,1.00762,0.043981,145.346,0.329818,2.80591,9.01739,55.1373,0.944001,0.924409,0.305425,3.56613,2.78956,143.305,0.25184,0.05656,0.14748,0.046158,0.095648,1.13163,0.594928,0.441594,0.03095,0.14459,0.093645,0.257671,0.686168,0.017748,0.011003,0.046994,0.007167,149.736,0.068629,0.031959,0.004305,0.003443,0.288251,,0.013174,4.97362,,,,,,,
20190220,51.786,3999.82,52.1106,0.091735,1.00698,0.044323,149.554,0.34404,2.80817,9.20619,54.8815,1.02957,0.903127,0.314663,3.92088,3.19046,148.055,0.255431,0.057912,0.152135,0.047551,0.09758,1.15806,0.601973,0.462108,0.033122,0.148661,0.092467,0.260835,0.754407,0.018386,0.01126,0.047607,0.007538,152.16,0.07007,0.033262,0.004364,0.003431,0.284538,,0.013302,4.82223,,,,,,,
20190221,49.1516,3954.12,50.436,0.089091,1.00442,0.04346,146.131,0.33092,2.8522,8.64466,53.6492,0.929678,0.900225,0.30085,3.80591,3.10199,142.928,0.249357,0.055455,0.146194,0.044969,0.095067,1.12671,0.575951,0.447986,0.029923,0.141602,0.090215,0.268231,0.736148,0.017215,0.01071,0.047429,0.007616,146.054,0.069817,0.039193,0.00449,0.0034,0.274881,,0.013047,4.63355,,,,,,,
20190222,49.8057,4005.53,52.6422,0.090668,1.00854,0.044441,149.092,0.334227,2.92198,8.79789,54.2801,0.961905,0.921064,0.304661,3.8913,3.03332,145.115,0.251462,0.056935,0.158902,0.046163,0.095538,1.14645,0.616343,0.440854,0.03048,0.147183,0.092035,0.280469,0.818406,0.017564,0.011877,0.047446,0.007417,154.577,0.073438,0.038583,0.004815,0.00334,0.270643,,0.013168,4.48144,,,,,,,
20190223,51.6809,4142.53,53.8132,0.094257,1.00853,0.047801,158.795,0.349355,2.90935,10.1829,56.8414,0.961301,0.96039,0.321456,4.2677,3.02286,153.256,0.255832,0.058413,0.158624,0.048593,0.098209,1.19254,0.662432,0.45866,0.031622,0.161454,0.092821,0.310567,0.969874,0.01812,0.011416,0.050547,0.007919,163.627,0.090164,0.039921,0.004913,0.003215,0.269157,,0.013085,4.28066,,,,,,,
20190224,44.6786,3810.43,49.0105,0.084234,1.01205,0.042929,135.853,0.30523,2.68014,9.07856,52.3469,0.949628,0.863088,0.284581,3.59097,2.75416,130.268,0.235511,0.052811,0.142919,0.042456,0.086559,1.08908,0.599175,0.406038,0.028071,0.141066,0.083457,0.264579,1.00081,0.015703,0.010354,0.045297,0.00668,139.373,0.073031,0.034924,0.004407,0.002931,0.269681,,0.012572,4.05596,,,,,,,
20190225,46.2131,3882.7,50.0785,0.087305,1.01505,0.043547,139.823,0.339219,2.71554,9.36595,53.1381,0.967728,0.882676,0.289419,3.59049,2.74,135.868,0.242113,0.053332,0.149425,0.044043,0.089791,1.11574,0.644058,0.416572,0.029354,0.144008,0.08644,0.275334,0.98713,0.016326,0.010695,0.053642,0.007296,140.953,0.072052,0.035134,0.004609,0.003026,0.271694,,0.012855,3.84065,,,,,,,
20190226,45.4911,3854.36,49.4053,0.0868,1.01085,0.044063,138.09,0.353616,2.68045,9.14556,52.7819,1.00506,0.884442,0.285886,3.47338,2.81412,134.263,0.246753,0.055926,0.163642,0.043304,0.092551,1.10276,0.614809,0.41968,0.03071,0.149868,0.086842,0.277452,0.921805,0.01731,0.011729,0.053354,0.007348,139.235,0.073353,0.035221,0.004604,0.002991,0.269873,,0.012811,3.75244,,,,,,,
20190227,45.5814,3851.05,49.9881,0.086195,1.00904,0.043582,136.126,0.350721,2.67577,8.97833,52.3251,0.97885,0.874555,0.286744,3.53028,2.73968,132.787,0.260829,0.057978,0.156971,0.04327,0.092879,1.10603,0.621983,0.417168,0.029883,0.152243,0.089006,0.269015,0.907885,0.016944,0.012849,0.051651,0.007225,143.955,0.078837,0.035191,0.004559,0.003054,0.271745,,0.012523,3.55538,,,,,,,
20190228,46.2373,3854.79,49.1213,0.085503,1.01007,0.04275,136.746,0.401737,2.6684,8.94061,51.8275,1.02681,0.865538,0.285875,3.53959,2.63943,132.187,0.250048,0.057359,0.155391,0.043123,0.09141,1.08785,0.62848,0.42652,0.030736,0.148833,0.087666,0.272542,0.908656,0.017168,0.013282,0.053303,0.007144,146.735,0.079395,0.03532,0.004596,0.003175,0.272321,,0.012587,3.27208,,,,,,,
20190301,47.4872,3859.58,49.5622,0.085833,1.00687,0.043109,136.444,0.395252,2.70731,9.01919,52.2859,1.0113,0.890881,0.298102,3.51591,2.62862,132.962,0.249029,0.057733,0.202174,0.043279,0.103558,1.11019,0.631536,0.423924,0.031501,0.165643,0.087459,0.279614,0.937784,0.017043,0.015754,0.053459,0.007186,142.387,0.080553,0.033415,0.004597,0.003299,0.275155,,0.01251,3.24757,,,,,,,
20190302,49.0154,3864.42,49.9837,0.08446,1.01142,0.042825,134.207,0.388541,2.6812,8.8196,52.048,0.976391,0.906111,0.29454,3.5195,2.57914,132.538,0.244611,0.057643,0.184063,0.042838,0.098308,1.10974,0.625022,0.419023,0.030475,0.166238,0.094125,0.274218,0.889252,0.017512,0.019413,0.056007,0.007233,143.313,0.083903,0.033644,0.00452,0.003386,0.264325,,0.012522,3.48258,,,,,,,
20190303,48.3803,3847.18,50.1077,0.087235,1.01022,0.043347,132.249,0.388974,2.66851,8.70866,51.0569,0.915796,0.885893,0.286415,3.55394,2.58099,131.556,0.242196,0.058241,0.172956,0.042312,0.094762,1.09701,0.620971,0.417427,0.029954,0.157411,0.093175,0.285892,0.883259,0.017339,0.023709,0.057582,0.007219,146.538,0.083618,0.032337,0.004454,0.003864,0.253506,,0.012602,3.69994,,,,,,,
20190304,46.432,3761.56,48.4933,0.083539,1.01162,0.040436,127.774,0.384499,2.62353,8.28556,49.2614,0.877392,0.863957,0.275567,3.27677,2.47263,125.122,0.228644,0.055323,0.162275,0.040602,0.090964,1.08917,0.595161,0.422704,0.029554,0.156947,0.088213,0.280585,0.804437,0.018356,0.024238,0.058935,0.00679,135.194,0.090397,0.030074,0.004254,0.003854,0.244319,,0.0124,3.29684,,,,,,,
20190305,53.1325,3896.38,50.5485,0.086299,1.01115,0.042094,137.822,0.406268,2.66394,8.84475,51.0815,0.960235,0.886888,0.283411,3.78119,2.66552,132.509,0.239612,0.057144,0.17196,0.043212,0.094027,1.11921,0.634865,0.420492,0.030414,0.177602,0.091937,0.293962,0.930181,0.018687,0.02337,0.061346,0.007051,147.196,0.099785,0.031544,0.00438,0.004288,0.254166,,0.013153,3.34609,,,,,,,
20190306,55.7843,3903.94,50.8487,0.085566,1.01058,0.042228,138.789,0.417669,2.589,8.80536,50.7928,0.945546,0.876702,0.279603,3.7694,2.62596,133.268,0.245743,0.056589,0.170835,0.042843,0.092885,1.12422,0.631851,0.432008,0.029758,0.193155,0.089632,0.293437,0.907934,0.019376,0.026361,0.059988,0.006826,147.041,0.098141,0.035535,0.004348,0.004216,0.255177,,0.013123,3.24697,,,,,,,
20190307,57.189,3911.48,51.0284,0.085541,1.00847,0.042386,138.035,0.453246,2.60403,9.24535,50.7101,0.924145,0.881966,0.279641,3.78819,2.60835,132.156,0.239988,0.057762,0.177298,0.042944,0.095836,1.11518,0.64728,0.438523,0.031172,0.222333,0.092679,0.301816,1.0119,0.020944,0.03473,0.059103,0.006507,147.105,0.090035,0.034488,0.004519,0.004147,0.24901,,0.014648,3.16709,,,,,,,
20190308,56.0995,3901.13,50.0182,0.087246,1.00953,0.041929,135.127,0.446596,2.67067,8.85949,49.8192,0.906554,0.872365,0.275802,3.63348,2.6355,129.47,0.236528,0.057813,0.250716,0.042664,0.095178,1.10753,0.633854,0.433954,0.030566,0.198275,0.090678,0.28991,0.984335,0.019718,0.033325,0.056634,0.00648,142.858,0.084427,0.033954,0.004433,0.004053,0.272045,,0.019528,3.17633,,,,,,,
20190309,58.0869,3963.31,50.7874,0.089744,1.00598,0.046267,137.965,0.460332,2.76667,9.0196,51.6927,0.948787,0.915333,0.284135,3.76921,2.81215,133.816,0.250911,0.065101,0.352083,0.046728,0.104928,1.12976,0.689585,0.607991,0.033932,0.218598,0.093519,0.304224,0.988571,0.02045,0.030034,0.059448,0.008588,143.314,0.08443,0.035655,0.004868,0.005072,0.265522,,0.020408,3.19149,,,,,,,
20190310,57.1819,3951.6,50.9482,0.100039,1.00882,0.045059,136.759,0.548479,2.75455,8.87034,50.9606,0.927241,0.975111,0.282177,3.73599,2.79818,132.838,0.269993,0.067628,0.300838,0.045698,0.10145,1.12053,0.698344,0.526426,0.032707,0.206319,0.093231,0.313375,0.967023,0.020833,0.027427,0.061085,0.0079,147.231,0.084952,0.035432,0.004736,0.004982,0.289404,,0.021574,3.15024,,,,,,,
